Rk,Player,Team,Pos,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Fum Lost,Fantasy Points
141,Malcom Floyd,SD,WR,0,0,0,0,0,4,43,0,0,4.3
142,Logan Paulsen,WAS,TE,0,0,0,0,0,4,43,0,0,4.3
143,Jeremy Kerley,NYJ,WR,0,0,0,0,0,5,43,0,0,4.3
144,Donnie Avery,IND,WR,0,0,0,0,0,4,42,0,0,4.2
145,Robert Turbin,SEA,RB,0,0,0,14,0,2,28,0,0,4.2
146,Brian Hartline,MIA,WR,0,0,0,0,0,4,41,0,0,4.1
147,Dallas Clark,TB,TE,0,0,0,0,0,3,40,0,0,4
148,Vincent Jackson,TB,WR,0,0,0,0,0,2,40,0,0,4
149,Brian Quick,STL,WR,0,0,0,0,0,1,39,0,0,3.9
150,Roddy White,ATL,WR,0,0,0,0,0,3,38,0,0,3.8
151,Delanie Walker,SF,TE,0,0,0,0,0,2,38,0,0,3.8
152,LaRod Stephens-Howling,ARI,RB,0,0,0,6,0,3,32,0,0,3.8
153,Antonio Brown,PIT,WR,0,0,0,0,0,4,38,0,0,3.8
154,Marlon Moore,MIA,WR,0,0,0,0,0,1,37,0,0,3.7
155,Niles Paul,WAS,TE,0,0,0,0,0,1,37,0,0,3.7
156,Michael Floyd,ARI,WR,0,0,0,0,0,5,36,0,0,3.6
157,TY Hilton,IND,WR,0,0,0,0,0,5,35,0,0,3.5
158,Vernon Davis,SF,TE,0,0,0,0,0,2,34,0,0,3.4
159,Kenny Britt,TEN,WR,0,0,0,0,0,3,34,0,0,3.4
160,Jacob Tamme,DEN,TE,0,0,0,0,0,3,33,0,0,3.3
161,DeAngelo Williams,CAR,RB,0,0,0,33,0,0,0,0,0,3.3
162,Jeremy Maclin,PHI,WR,0,0,0,0,0,6,33,0,0,3.3
163,Brent Celek,PHI,TE,0,0,0,0,0,3,32,0,0,3.2
164,Lance Kendricks,STL,TE,0,0,0,0,0,4,32,0,0,3.2
165,Rob Housler,ARI,TE,0,0,0,0,0,4,32,0,0,3.2
166,Isaiah Pead,STL,RB,0,0,0,32,0,0,0,0,0,3.2
167,Jabar Gaffney,MIA,WR,0,0,0,0,0,1,30,0,0,3
168,Martellus Bennett,NYG,TE,0,0,0,0,0,4,29,0,0,2.9
169,Tony Gonzalez,ATL,TE,0,0,0,0,0,3,29,0,0,2.9
170,Stephen Hill,NYJ,WR,0,0,0,0,0,2,29,0,0,2.9
171,Davone Bess,MIA,WR,0,0,0,0,0,4,28,0,0,2.8
172,Peyton Hillis,KC,RB,0,0,0,23,0,1,5,0,0,2.8
173,Greg Little,CLE,WR,0,0,0,0,0,2,28,0,0,2.8
174,Tiquan Underwood,TB,WR,0,0,0,0,0,3,27,0,0,2.7
175,Anthony McCoy,SEA,TE,0,0,0,0,0,2,27,0,0,2.7
176,Domenik Hixon,NYG,WR,0,0,0,0,0,3,26,0,0,2.6
177,Toby Gerhart,MIN,RB,0,0,0,6,0,2,20,0,0,2.6
178,Lance Moore,NO,WR,0,0,0,0,0,3,25,0,0,2.5
179,Ben Hartsock,CAR,TE,0,0,0,0,0,1,25,0,0,2.5
180,Jermichael Finley,GB,TE,0,0,0,0,0,2,24,0,0,2.4
181,Coby Fleener,IND,TE,0,0,0,0,0,2,24,0,0,2.4
182,Greg Olsen,CAR,TE,0,0,0,0,0,3,23,0,0,2.3
183,Victor Cruz,NYG,WR,0,0,0,0,0,2,23,0,0,2.3
184,Mike Tolbert,CAR,FB,0,0,0,7,0,1,15,0,0,2.2
185,Mike Goodson,OAK,RB,0,0,0,22,0,0,0,0,0,2.2
186,Marcedes Lewis,JAX,TE,0,0,0,0,0,2,21,0,0,2.1
187,Early Doucet,ARI,WR,0,0,0,0,0,2,21,0,0,2.1
188,Chris Rainey,PIT,RB,0,0,0,26,0,1,-5,0,0,2.1
189,Mario Manningham,SF,WR,0,0,0,0,0,4,20,0,0,2
190,Mike Thomas,JAX,WR,0,0,0,0,0,4,19,0,0,1.9
191,Jalen Parmele,JAX,RB,0,0,0,3,0,1,16,0,0,1.9
192,Brandon Stokley,DEN,WR,0,0,0,0,0,2,19,0,0,1.9
193,Matthew Mulligan,STL,TE,0,0,0,0,0,1,18,0,0,1.8
194,Jake O'Connell,KC,TE,0,0,0,0,0,3,18,0,0,1.8
195,Michael Hoomanawanui,NE,TE,0,0,0,0,0,1,18,0,0,1.8
196,Jerome Simpson,MIN,WR,0,0,0,0,0,2,37,0,1,1.7
197,Charly Martin,SEA,WR,0,0,0,0,0,2,17,0,0,1.7
198,James Starks,GB,RB,0,0,0,8,0,1,9,0,0,1.7
199,Kyle Rudolph,MIN,TE,0,0,0,0,0,2,17,0,0,1.7
200,Leon Washington,SEA,RB,0,0,0,0,0,2,16,0,0,1.6
201,LeGarrette Blount,TB,RB,0,0,0,16,0,0,0,0,0,1.6
202,Leonard Hankerson,WAS,WR,0,0,0,0,0,1,16,0,0,1.6
203,Craig Stevens,TEN,TE,0,0,0,0,0,2,15,0,0,1.5
204,Lex Hilliard,NYJ,FB,0,0,0,15,0,0,0,0,0,1.5
205,Austin Pettis,STL,WR,0,0,0,0,0,3,15,0,0,1.5
206,Antonio Gates,SD,TE,0,0,0,0,0,2,14,0,0,1.4
207,Benjamin Watson,CLE,TE,0,0,0,0,0,1,14,0,0,1.4
208,Lance Ball,DEN,RB,0,0,0,14,0,0,0,0,0,1.4
209,Dezmon Briscoe,WAS,WR,0,0,0,0,0,1,14,0,0,1.4
210,Shaun Draughn,KC,RB,0,0,0,7,0,1,7,0,0,1.4
211,Mewelde Moore,IND,RB,0,0,0,0,0,1,13,0,0,1.3
212,Chris Ogbonnaya,CLE,RB,0,0,0,4,0,1,9,0,0,1.3
213,Phillip Tanner,DAL,RB,0,0,0,0,0,1,13,0,0,1.3
214,Jordan Cameron,CLE,TE,0,0,0,0,0,1,12,0,0,1.2
215,Mike McNeill,STL,TE,0,0,0,0,0,2,12,0,0,1.2
216,Dante Rosario,SD,TE,0,0,0,0,0,2,11,0,0,1.1
217,Weslye Saunders,IND,TE,0,0,0,0,0,1,11,0,0,1.1
218,Anthony Sherman,ARI,FB,0,0,0,0,0,2,11,0,0,1.1
219,Jamaal Charles,KC,RB,0,0,0,4,0,3,6,0,0,1
220,Darrel Young,WAS,FB,0,0,0,10,0,0,0,0,0,1
221,Arrelious Benn,TB,WR,0,0,0,9,0,0,0,0,0,0.9
222,Baron Batch,PIT,RB,0,0,0,1,0,1,8,0,0,0.9
223,LaVon Brazill,IND,WR,0,0,0,0,0,1,9,0,0,0.9
224,Rod Streater,OAK,WR,0,0,0,0,0,1,9,0,0,0.9
225,Jarrett Boykin,GB,WR,0,0,0,0,0,1,9,0,0,0.9
226,Jonathan Grimes,NYJ,RB,0,0,0,5,0,1,4,0,0,0.9
227,Kevin Smith,DET,RB,0,0,0,1,0,1,7,0,0,0.8
228,Julian Edelman,NE,WR,0,0,0,0,0,1,8,0,0,0.8
229,Michael Robinson,SEA,FB,0,0,0,2,0,1,6,0,0,0.8
230,Ryan Tannehill,MIA,QB,18,0,0,0,0,0,0,0,0,0.72
231,DJ Ware,TB,RB,0,0,0,0,0,1,7,0,0,0.7
232,Lavelle Hawkins,TEN,WR,0,0,0,0,0,1,7,0,0,0.7
233,Joshua Cribbs,CLE,WR,0,0,0,0,0,1,7,0,0,0.7
234,Gary Barnidge,CAR,TE,0,0,0,0,0,1,7,0,0,0.7
235,Micheal Spurlock,JAX,WR,0,0,0,0,0,1,7,0,0,0.7
236,Jonathan Baldwin,KC,WR,0,0,0,0,0,1,7,0,0,0.7
237,Mark Ingram,NO,RB,0,0,0,7,0,0,0,0,0,0.7
238,Jackie Battle,SD,RB,0,0,0,6,0,0,0,0,0,0.6
239,Michael Bush,CHI,RB,0,0,0,5,0,0,0,0,0,0.5
240,LeRon McClain,SD,FB,0,0,0,5,0,0,0,0,0,0.5
241,Devin Hester,CHI,WR,0,0,0,0,0,1,5,0,0,0.5
242,Bryce Brown,PHI,RB,0,0,0,5,0,0,0,0,0,0.5
243,Rhett Ellison,MIN,TE,0,0,0,0,0,1,5,0,0,0.5
244,Kyle Williams,SF,WR,0,0,0,0,0,1,4,0,0,0.4
245,Darius Reynaud,TEN,RB,0,0,0,4,0,0,0,0,0,0.4
246,Ryan Mallett,NE,QB,17,0,0,-3,0,0,0,0,0,0.38
247,Montario Hardesty,CLE,RB,0,0,0,3,0,0,0,0,0,0.3
248,Tim Tebow,NYJ,QB,0,0,0,2,0,0,0,0,0,0.2
249,Quinn Johnson,TEN,FB,0,0,0,0,0,1,1,0,0,0.1
250,Alex Smith,CLE,TE,0,0,0,0,0,1,1,0,0,0.1
251,Bruce Miller,SF,FB,0,0,0,1,0,0,0,0,0,0.1
252,David Wilson,NYG,RB,0,0,0,1,0,0,0,0,0,0.1
253,Kellen Clemens,STL,QB,39,0,1,5,0,0,0,0,0,0.06
254,Ryan Cook,DAL,C,0,0,0,0,0,0,0,0,0,0
255,Jeremy Zuttah,TB,C,0,0,0,0,0,0,0,0,0,0
256,Michael Roos,TEN,T,0,0,0,0,0,0,0,0,0,0
257,Gosder Cherilus,DET,RT,0,0,0,0,0,0,0,0,0,0
258,Deuce Lutui,TEN,G,0,0,0,0,0,0,0,0,0,0
259,Jeff Saturday,GB,C,0,0,0,0,0,0,0,0,0,0
260,Jerome Felton,MIN,FB,0,0,0,0,0,0,0,0,0,0
261,D'Brickashaw Ferguson,NYJ,LT,0,0,0,0,0,0,0,0,0,0
262,Maurice Stovall,JAX,WR,0,0,0,0,0,0,0,0,0,0
263,Byron Leftwich,PIT,QB,0,0,0,0,0,0,0,0,0,0
264,Chris Chester,WAS,RG,0,0,0,0,0,0,0,0,0,0
265,Nate Garner,MIA,G,0,0,0,0,0,0,0,0,0,0
266,Dan Connolly,NE,RG,0,0,0,0,0,0,0,0,0,0
267,Rob Turner,STL,C,0,0,0,0,0,0,0,0,0,0
268,Joel Dreessen,DEN,TE,0,0,0,0,0,0,0,0,0,0
269,John Kuhn,GB,FB,0,0,0,0,0,0,0,0,0,0
270,Demetress Bell,PHI,T,0,0,0,0,0,0,0,0,0,0
271,Charlie Johnson,MIN,LG,0,0,0,0,0,0,0,0,0,0
272,Harvey Dahl,STL,RG,0,0,0,0,0,0,0,0,0,0
273,Joe Staley,SF,LT,0,0,0,0,0,0,0,0,0,0
274,David Stewart,TEN,RT,0,0,0,0,0,0,0,0,0,0
275,Nick Mangold,NYJ,C,0,0,0,0,0,0,0,0,0,0
276,Roberto Garza,CHI,C,0,0,0,0,0,0,0,0,0,0
277,Brandon Moore,NYJ,RG,0,0,0,0,0,0,0,0,0,0
278,Chris Spencer,CHI,OL,0,0,0,0,0,0,0,0,0,0
279,Brandon Jacobs,SF,RB,0,0,0,0,0,0,0,0,0,0
280,Branden Albert,KC,LT,0,0,0,0,0,0,0,0,0,0
281,Chad Henne,JAX,QB,0,0,0,0,0,0,0,0,0,0
282,Chris Kuper,DEN,RG,0,0,0,0,0,0,0,0,0,0
283,Kevin Boothe,NYG,LG,0,0,0,0,0,0,0,0,0,0
284,Sean Locklear,NYG,RT,0,0,0,0,0,0,0,0,0,0
285,Winston Justice,IND,RT,0,0,0,0,0,0,0,0,0,0
286,Derrick Dockery,DAL,G,0,0,0,0,0,0,0,0,0,0
287,Steve Breaston,KC,WR,0,0,0,0,0,0,0,0,0,0
288,Roscoe Parrish,TB,WR,0,0,0,0,0,0,0,0,0,0
289,Steve Hutchinson,TEN,LG,0,0,0,0,0,0,0,0,0,0
290,Jahri Evans,NO,RG,0,0,0,0,0,0,0,0,0,0
291,Jeff Backus,DET,LT,0,0,0,0,0,0,0,0,0,0
292,Todd Herremans,PHI,RT,0,0,0,0,0,0,0,0,0,0
293,Ryan Clady,DEN,LT,0,0,0,0,0,0,0,0,0,0
294,Mike Otto,TEN,LT,0,0,0,0,0,0,0,0,0,0
295,Doug Free,DAL,RT,0,0,0,0,0,0,0,0,0,0
296,Josh Sitton,GB,RG,0,0,0,0,0,0,0,0,0,0
297,Marcel Reece,OAK,FB,0,0,0,0,0,0,0,0,0,0
298,Eric Weems,CHI,WR,0,0,0,0,0,0,0,0,0,0
299,Dan Koppen,DEN,C,0,0,0,0,0,0,0,0,0,0
300,Greg Jones,JAX,FB,0,0,0,0,0,0,0,0,0,0
